INSERT INTO Ciudadano (id, primer_nombre, segundo_nombre, primer_apellido, segundo_apellido, fecha_nacimiento, esta_vivo) VALUES
(6463287, 'Bruno', 'Jacobo', 'De León', 'Acevedo', '1928-03-13', TRUE),
(5055713, 'Alicia', NULL, 'Torvalds', NULL, '1962-09-23', TRUE),
(7436288, 'Adrián', NULL, 'Ramírez', 'Milei', '1996-02-19', TRUE),
(3312956, 'Elías', 'Salvador', 'Saldaño', NULL, '2007-09-09', FALSE),
(7020647, 'Emiliano', NULL, 'Correa', 'González', '2005-11-14', TRUE),
(6865726, 'Camila', NULL, 'Mesa', NULL, '1979-08-23', FALSE),
(7919205, 'Orlando', 'Mario', 'Kirchner', 'Correa', '2005-03-27', FALSE),
(3634536, 'Vanesa', 'Natalia', 'Sativa', NULL, '1936-07-29', TRUE),
(4914079, 'Dante', 'Nahuel', 'Pérez', 'Flores', '2002-10-04', TRUE),
(2766866, 'Aitana', NULL, 'Gómez', NULL, '1960-04-07', TRUE),
(5766274, 'Agustín', 'Raúl', 'Mesa', 'Correa', '1965-02-23', FALSE),
(2856043, 'Mariela', 'Emilia', 'Gómez', 'Flores', '1964-12-25', TRUE),
(4042958, 'Manuel', NULL, 'Rodríguez', 'Machado', '1987-06-13', TRUE),
(1410682, 'Orlando', 'Marcos', 'Torvalds', 'Pomar', '1945-11-14', TRUE),
(1840772, 'Beatriz', 'Leticia', 'Correa', 'Machado', '1983-07-01', TRUE),
(1087944, 'Felipe', 'Hugo', 'Bonaventura', 'De la Pradera Cálida', '1991-08-19', FALSE),
(7013220, 'Ramiro', NULL, 'Sativa', NULL, '1959-08-05', FALSE),
(6467075, 'Marisol', 'Juliana', 'Correa', 'De León', '1933-03-22', TRUE),
(1958561, 'Julieta', NULL, 'Cripto', 'Gómez', '1925-08-17', TRUE),
(3240767, 'Lorena', 'Sol', 'Kirchner', NULL, '2009-07-02', TRUE),
(6545512, 'Sara', 'Genyfer', 'Rodríguez', NULL, '1948-03-15', FALSE),
(3860484, 'Fernanda', 'Ailén', 'Torres', NULL, '1992-03-01', FALSE),
(2185888, 'Sergio', 'Arturo', 'Pomar', 'Ramírez', '1999-10-29', FALSE),
(5419122, 'Elías', NULL, 'Ramírez', 'Ramírez', '1966-09-29', FALSE),
(7521926, 'Delfina', NULL, 'Martínez', NULL, '1983-04-01', FALSE),
(5824522, 'Kevin', 'Ismael', 'Kojima', 'Camión', '1981-07-17', TRUE),
(7373043, 'Sol', 'Susana', 'Silla', NULL, '2023-02-10', FALSE),
(4996396, 'Nahuel', NULL, 'Pérez', 'De la Pradera Cálida', '1996-09-20', TRUE),
(2018515, 'Valentina', 'Sandra', 'Gómez', 'Correa', '1999-09-30', TRUE),
(2628161, 'Silvia', 'Fernanda', 'Castillo', 'Acero', '1944-08-02', TRUE),
(1394935, 'Ramiro', NULL, 'Acevedo', 'De León', '1973-12-04', FALSE),
(7309914, 'Sofía', NULL, 'Flores', 'Camión', '2004-05-29', TRUE),
(7196214, 'Maximiliano', 'Felipe', 'Pomar', 'Machado', '1927-06-17', TRUE),
(5263675, 'Carlos', 'Ulises', 'Milei', 'De la Pradera Cálida', '1994-06-08', TRUE),
(7449788, 'Samuel', 'Brashan', 'De Luque', 'Camión', '1949-08-06', TRUE),
(3687728, 'Federico', 'Maximiliano', 'Gómez', NULL, '1964-10-11', FALSE),
(6567706, 'Violeta', NULL, 'Kojima', 'Camión', '1979-08-23', FALSE),
(4306441, 'Nadia', NULL, 'Sativa', 'Acero', '2011-04-04', TRUE),
(5948064, 'Emiliano', NULL, 'Castillo', NULL, '2009-05-23', TRUE),
(4421298, 'Hernán', NULL, 'Mesa', 'Rodríguez', '1937-05-28', FALSE),
(6988165, 'Martina', NULL, 'González', NULL, '1980-11-08', FALSE),
(7846766, 'Dante', 'Damián', 'Silla', 'Silla', '1960-12-21', FALSE),
(2182949, 'Celeste', NULL, 'Gómez', 'Kojima', '1977-08-08', FALSE),
(4533932, 'Adolfo', 'Ulises', 'Saldaño', 'Cripto', '1984-09-23', FALSE),
(4151926, 'Andrés', 'Rubén', 'Torres', 'Mesa', '1999-02-08', TRUE),
(7228648, 'Gustavo', 'Emmanuel', 'Rodríguez', 'Pérez', '1964-04-07', FALSE),
(4327264, 'Alberto', 'Baltasar', 'De Luque', 'Pomar', '2002-06-22', TRUE),
(2945311, 'Jessica', 'Jessica', 'Pérez', 'Castillo', '1947-05-01', FALSE),
(2921787, 'Yolanda', NULL, 'Bonaventura', 'López', '1984-12-29', FALSE),
(5601349, 'Malena', NULL, 'Bonaventura', 'González', '1988-12-16', FALSE),
(5363563, 'Salvador', 'Raúl', 'Correa', 'Machado', '1983-05-15', FALSE),
(4070973, 'Aldana', NULL, 'Torvalds', 'Milei', '1951-03-16', FALSE),
(3604672, 'Orlando', 'Benjamín', 'De León', 'Kojima', '2011-11-03', FALSE),
(1248365, 'Patricio', 'Baltasar', 'Acero', 'Torvalds', '1967-08-23', FALSE),
(2409998, 'Carlos', NULL, 'Machado', 'Acero', '1973-11-19', FALSE),
(2001160, 'Claudia', NULL, 'Acevedo', 'González', '1942-12-30', TRUE),
(2407659, 'Oscar', 'Marcos', 'Milei', 'López', '2013-02-14', TRUE),
(6770980, 'Nadia', 'Valentina', 'Acevedo', 'Bonaventura', '1985-04-12', FALSE),
(5374136, 'Valentín', NULL, 'Kirchner', NULL, '1974-08-02', TRUE),
(2181213, 'Nadia', 'Viviana', 'González', 'Mesa', '1973-10-14', TRUE),
(7904450, 'Paula', 'Camila', 'De León', 'Pomar', '1996-04-17', FALSE),
(3057755, 'Kevin', 'Kevin', 'Correa', NULL, '2004-09-30', TRUE),
(7056436, 'Thiago', NULL, 'Kirchner', 'Cripto', '1952-02-17', TRUE),
(1013099, 'Norma', 'Verónica', 'Kojima', 'Acevedo', '1926-04-28', TRUE),
(7783873, 'Nahuel', NULL, 'Silla', 'Flores', '1948-04-16', FALSE),
(7522701, 'Teo', 'Marcos', 'Flores', NULL, '2019-06-15', FALSE),
(3850629, 'Arturo', NULL, 'Silla', 'Pomar', '1938-09-05', FALSE),
(3569772, 'Ismael', 'Gastón', 'Rodríguez', 'Mesa', '1968-10-17', FALSE),
(7960024, 'Renzo', NULL, 'López', 'Sánchez', '1950-03-06', TRUE),
(1548703, 'Josefina', 'Bianca', 'Correa', NULL, '2016-11-25', FALSE),
(6876711, 'Inés', 'Yamila', 'Silla', 'Torvalds', '1964-08-07', TRUE),
(2984311, 'Melina', 'Lucía', 'Bonaventura', 'Rodríguez', '1954-06-19', FALSE),
(4571115, 'Tamara', 'Bianca', 'Camión', 'Acevedo', '2002-07-29', FALSE),
(4091842, 'Mirta', 'Aitana', 'Silla', 'Correa', '1964-11-04', TRUE),
(5647706, 'Mónica', 'Genyfer', 'Sativa', 'Saldaño', '1973-05-26', TRUE),
(1425086, 'Carlos', 'Iván', 'Torres', 'Acevedo', '2022-06-23', FALSE),
(1536916, 'Silvana', NULL, 'Pérez', 'Gómez', '1996-05-14', TRUE),
(1199700, 'Jimena', 'Ailén', 'Pomar', 'Kojima', '1954-10-20', TRUE),
(5198563, 'Sara', 'Brenda', 'Acevedo', 'Mesa', '1987-11-19', TRUE),
(7764659, 'Camilo', NULL, 'Sativa', 'Cripto', '1946-11-15', TRUE),
(4591711, 'Magalí', NULL, 'Ramírez', 'Torres', '1961-07-25', TRUE),
(2277451, 'Leonardo', 'Pablo', 'Sánchez', NULL, '1999-04-19', FALSE),
(4889606, 'Pamela', NULL, 'Ramírez', 'González', '1972-06-09', FALSE),
(1306137, 'Natalia', NULL, 'Torvalds', NULL, '2023-07-14', FALSE),
(7477810, 'Francisco', 'Cristian', 'Gómez', 'Machado', '1942-09-08', TRUE),
(3053189, 'Selena', 'Mariela', 'Sánchez', 'Kojima', '1987-06-30', FALSE),
(3400977, 'Aitana', 'Martina', 'Pérez', 'Pomar', '1945-08-22', TRUE),
(5919323, 'Cecilia', 'Ana', 'Bonaventura', 'Kirchner', '1974-12-16', FALSE),
(6911395, 'Facundo', 'Valentín', 'González', 'Acero', '1983-09-13', TRUE),
(2381727, 'Alicia', 'Viviana', 'Ramírez', NULL, '1942-11-23', TRUE),
(2346055, 'Romina', 'Beatriz', 'González', 'De León', '1981-03-13', FALSE),
(5258904, 'Josefina', 'Candelaria', 'Saldaño', 'Kirchner', '1995-05-21', FALSE),
(1987327, 'Ailén', NULL, 'Machado', 'De León', '1995-04-12', FALSE),
(3024679, 'Tobías', 'Luis', 'De la Pradera Cálida', 'Torres', '1969-02-08', FALSE),
(6055128, 'Florencia', 'Raquel', 'Gómez', 'De la Pradera Cálida', '1961-06-05', FALSE),
(7758179, 'Bárbara', NULL, 'Torvalds', 'De Luque', '1962-02-09', TRUE),
(1788327, 'Enzo', NULL, 'Flores', 'González', '2025-02-07', TRUE),
(4200231, 'Emilia', 'Inés', 'Pérez', NULL, '1939-03-27', TRUE),
(1054711, 'Martín', 'Federico', 'Saldaño', 'Pérez', '1954-02-27', TRUE),
(5827998, 'Manuel', 'Orlando', 'Bonaventura', 'Castillo', '2001-05-03', TRUE),
(6763151, 'Elena', NULL, 'Kojima', NULL, '2001-08-13', TRUE),
(4960947, 'Julieta', NULL, 'Machado', NULL, '1956-04-25', FALSE),
(5990719, 'Javier', 'Cristian', 'De la Pradera Cálida', 'Camión', '1975-09-28', FALSE),
(2042716, 'Axel', 'Luis', 'Torvalds', NULL, '2003-05-21', FALSE),
(4551386, 'Graciela', 'Patricia', 'Acero', NULL, '2024-06-19', TRUE),
(6142455, 'Mauro', 'Emmanuel', 'De León', NULL, '1974-05-08', FALSE),
(7559609, 'Gastón', 'Tobías', 'Saldaño', 'Castillo', '1937-06-05', TRUE),
(2911582, 'Axel', NULL, 'Mesa', NULL, '1975-01-28', TRUE),
(1662628, 'Enzo', NULL, 'Sánchez', NULL, '2014-02-12', FALSE),
(7928684, 'Renata', NULL, 'González', NULL, '2007-02-04', FALSE),
(6668594, 'Sofía', 'Marta', 'Martínez', 'Rodríguez', '1974-05-04', TRUE),
(2526129, 'Andrés', NULL, 'De la Pradera Cálida', 'Ramírez', '2003-04-27', FALSE),
(4405323, 'Eugenia', 'Irene', 'Silla', NULL, '1974-06-18', TRUE),
(4548877, 'Lorena', NULL, 'Cripto', NULL, '1928-06-18', FALSE),
(2791193, 'Fátima', NULL, 'Saldaño', NULL, '1938-02-13', TRUE),
(1026319, 'Mateo', 'Esteban', 'Cripto', 'Torres', '1984-03-03', FALSE),
(4868135, 'Javier', 'Felipe', 'Gómez', 'González', '1982-01-13', TRUE),
(1256819, 'María', 'Zoe', 'De León', 'Torres', '1933-01-21', FALSE),
(7662748, 'Germán', 'Joni', 'Ramírez', 'Milei', '1936-10-19', TRUE),
(1690473, 'Valentina', 'Juliana', 'De la Pradera Cálida', 'González', '1987-10-29', FALSE),
(5670506, 'Vanesa', NULL, 'López', 'Mesa', '2005-12-01', TRUE),
(2900075, 'Sebastián', 'Rubén', 'Pomar', NULL, '1964-12-20', FALSE),
(6466596, 'Carlos', NULL, 'Pérez', 'Torres', '2015-12-21', FALSE),
(3546716, 'Alfonso', 'Carlos', 'De la Pradera Cálida', 'Sativa', '1973-04-02', FALSE),
(2785873, 'Nadia', NULL, 'Torvalds', 'Camión', '1972-09-15', FALSE),
(6684131, 'Ariana', NULL, 'Sánchez', 'Pomar', '1975-11-12', TRUE),
(5103081, 'Patricia', 'Jolanda', 'Kojima', 'Saldaño', '1944-06-20', TRUE),
(1464552, 'Baltasar', 'Ulises', 'Machado', 'De Luque', '1957-06-24', TRUE),
(5932166, 'Hugo', 'Walter', 'Kojima', NULL, '1961-03-13', FALSE),
(6513340, 'Sergio', 'Matias', 'Torres', 'Kirchner', '2010-02-24', FALSE),
(3857580, 'Valentina', 'Guadalupe', 'Pérez', NULL, '1975-04-28', FALSE),
(7869500, 'Jimena', 'Vanesa', 'Sativa', 'Rodríguez', '1936-10-24', FALSE),
(5157714, 'Emilia', NULL, 'De la Pradera Cálida', 'Ramírez', '1982-04-21', FALSE),
(4671005, 'Teresa', 'Ailén', 'De la Pradera Cálida', 'González', '1945-04-16', TRUE),
(5405181, 'Lorena', 'Malena', 'Silla', NULL, '1938-09-03', TRUE),
(2916695, 'Salvador', 'Mateo', 'Rodríguez', 'Silla', '1967-03-25', TRUE),
(5638945, 'Adolfo', 'Daniel', 'Kojima', 'Torvalds', '2015-09-17', FALSE),
(5700588, 'Inés', 'Ariadna', 'Rodríguez', 'Machado', '1992-07-26', FALSE),
(2405522, 'Armando', 'Mauricio', 'Silla', NULL, '1981-10-07', TRUE),
(2177688, 'Diego', NULL, 'González', 'Kirchner', '1961-01-31', TRUE),
(5721596, 'Milagros', NULL, 'González', 'Camión', '2022-04-02', TRUE),
(6199342, 'Patricia', 'Serena', 'Saldaño', 'Torres', '1991-10-30', FALSE),
(1578528, 'Noelia', NULL, 'Castillo', 'Kojima', '1995-03-25', TRUE),
(1165573, 'Paula', 'Lidia', 'Torvalds', 'Kojima', '1941-04-15', TRUE),
(2683662, 'Orlando', 'Luis', 'González', NULL, '1976-01-09', FALSE),
(5976812, 'Milagros', 'Daniela', 'Kirchner', NULL, '1945-04-20', FALSE),
(3117665, 'Juan', 'Hernán', 'Rodríguez', 'Kirchner', '1993-02-06', TRUE),
(7965032, 'Franco', 'Ignacio', 'Pomar', NULL, '1927-01-13', FALSE),
(2259221, 'Javier', NULL, 'Pérez', 'Camión', '1929-12-07', FALSE),
(3838680, 'Consuelo', 'Fátima', 'De la Pradera Cálida', NULL, '2012-03-05', TRUE),
(5428056, 'Santiago', 'Jacobo', 'Bonaventura', 'Kirchner', '1988-01-17', TRUE),
(3538732, 'Ana', NULL, 'Torres', NULL, '1955-07-16', TRUE),
(4904336, 'Rubén', 'Axel', 'Martínez', 'Acero', '1942-11-18', FALSE),
(7808280, 'Adrián', 'Joshua', 'Sánchez', 'De León', '1974-10-29', FALSE),
(5497080, 'Rocío', NULL, 'Acero', 'González', '1964-03-15', FALSE),
(3516345, 'Jolanda', NULL, 'Mesa', 'Camión', '1941-07-06', TRUE),
(1238795, 'Selena', NULL, 'Torres', 'Kirchner', '1955-08-12', FALSE),
(4030959, 'Lautaro', NULL, 'Silla', 'Flores', '1980-08-03', FALSE),
(2529222, 'Rodrigo', NULL, 'De León', 'Pérez', '1953-06-06', FALSE),
(6058043, 'Patricia', 'Gabriela', 'Bonaventura', 'De León', '2008-04-12', FALSE),
(3930020, 'Lautaro', 'Arturo', 'Pomar', NULL, '1964-12-03', FALSE),
(4948962, 'Maximiliano', 'Fabián', 'Ramírez', NULL, '2021-12-22', TRUE),
(5421851, 'Leonardo', NULL, 'De Luque', NULL, '1972-04-06', FALSE),
(6380290, 'César', NULL, 'Flores', NULL, '1980-09-09', FALSE),
(4425767, 'Valentino', NULL, 'Pérez', 'Sánchez', '2001-01-04', TRUE),
(1808759, 'Bruno', NULL, 'Cripto', 'Castillo', '2016-08-29', TRUE),
(7774518, 'Adolfo', NULL, 'Pomar', 'Silla', '1959-12-07', FALSE),
(6328147, 'Valentina', NULL, 'Kojima', 'Sativa', '1957-07-20', FALSE),
(5697809, 'Antonella', NULL, 'López', NULL, '1993-08-26', TRUE),
(7279250, 'Melisa', NULL, 'Camión', 'Saldaño', '1956-11-08', TRUE),
(2842589, 'Pamela', NULL, 'Pomar', 'Milei', '2004-04-12', TRUE),
(3151225, 'Miguel', NULL, 'Bonaventura', 'Pomar', '1973-07-16', TRUE),
(1158422, 'Marta', NULL, 'Gómez', 'Camión', '1932-11-03', TRUE),
(7001235, 'Raúl', 'Juan', 'Bonaventura', 'Sánchez', '1947-06-04', FALSE),
(7084697, 'Martina', 'Celeste', 'Bonaventura', 'Saldaño', '1950-04-18', TRUE),
(4919006, 'Walter', NULL, 'Mesa', 'Ramírez', '2009-12-20', TRUE),
(6242156, 'Valentino', 'Mauro', 'Rodríguez', NULL, '1985-08-12', FALSE),
(4530857, 'Benjamín', NULL, 'Rodríguez', NULL, '1995-11-16', TRUE),
(5377423, 'Alan', 'Mateo', 'Kojima', 'Correa', '1943-02-12', FALSE),
(4993365, 'Estefanía', 'Milagros', 'De León', NULL, '1932-06-12', FALSE),
(6205610, 'Viviana', NULL, 'López', NULL, '1956-04-09', TRUE),
(3417225, 'Fabián', 'Ulises', 'Sánchez', 'Pomar', '2005-08-03', FALSE),
(3318278, 'Alan', NULL, 'Saldaño', 'Silla', '1947-09-18', FALSE),
(7659617, 'Nicolás', NULL, 'Saldaño', 'Flores', '2009-11-04', FALSE),
(4194869, 'Lucía', NULL, 'De la Pradera Cálida', NULL, '2015-12-23', TRUE),
(5947299, 'Ivana', 'Ailén', 'López', 'Mesa', '1960-05-26', TRUE),
(5522495, 'Mónica', 'Mía', 'Milei', 'Sánchez', '2014-01-05', TRUE),
(7062051, 'Julieta', 'Bianca', 'Pérez', 'González', '2004-08-06', TRUE),
(4614196, 'Brisa', 'Mía', 'Kirchner', 'Gómez', '1980-05-27', FALSE),
(3138821, 'Fabián', 'Facundo', 'Acero', 'Martínez', '2011-10-25', TRUE),
(3170859, 'Orlando', NULL, 'Milei', 'Acero', '1977-03-22', TRUE),
(2174650, 'Agueda', NULL, 'Gómez', 'Pomar', '2010-02-14', TRUE),
(3854478, 'Germán', 'Esteban', 'Correa', 'De León', '2015-08-20', TRUE),
(6582501, 'Ulises', 'Dante', 'Milei', 'Milei', '1952-10-29', FALSE),
(6157174, 'Alicia', NULL, 'López', 'López', '1991-11-26', TRUE),
(4909840, 'Selena', 'Irene', 'Kirchner', NULL, '2000-11-30', TRUE),
(2787917, 'Mathias', 'Santiago', 'Gómez', NULL, '1994-06-03', TRUE),
(6715748, 'Fernanda', 'Melisa', 'Gómez', 'Pomar', '2003-08-04', TRUE),
(4944604, 'Orlando', NULL, 'Ramírez', NULL, '1934-10-22', FALSE),
(5081200, 'Agustina', 'Juliana', 'Acevedo', 'Torres', '2006-07-24', FALSE),
(4367318, 'Andrea', 'Julieta', 'González', 'Mesa', '1944-08-08', FALSE),
(4484035, 'Silvana', 'Aldana', 'De la Pradera Cálida', 'Camión', '1939-09-13', TRUE),
(3823350, 'Vanesa', NULL, 'Milei', 'Acevedo', '1930-09-29', FALSE),
(7990423, 'Juan', 'Nicolás', 'Kojima', 'Kojima', '2011-02-22', TRUE),
(3915767, 'María', 'Candelaria', 'González', NULL, '1976-06-12', TRUE),
(5117853, 'Brashan', NULL, 'Saldaño', NULL, '1958-12-03', TRUE),
(4185986, 'Walter', NULL, 'Saldaño', 'Castillo', '1939-01-02', FALSE),
(5198466, 'Dante', 'Agustín', 'Silla', 'Milei', '1974-02-02', TRUE),
(4968966, 'Silvia', 'Natalia', 'Martínez', 'Pomar', '2018-09-09', FALSE),
(3894574, 'Fernando', NULL, 'Pérez', NULL, '1949-11-14', TRUE),
(1005568, 'Sofía', 'Marta', 'Acevedo', 'Machado', '1958-09-25', FALSE),
(2652283, 'Nicolás', 'Esteban', 'Kojima', 'De la Pradera Cálida', '2024-03-28', FALSE),
(6753152, 'Rafael', 'Daniel', 'Castillo', 'Pérez', '1961-06-07', FALSE),
(1354935, 'Daniel', NULL, 'Kirchner', 'Machado', '1936-04-09', FALSE),
(7583519, 'Facundo', NULL, 'Kojima', 'De la Pradera Cálida', '1984-08-29', FALSE),
(6146530, 'Natalia', NULL, 'Pérez', NULL, '2014-10-11', FALSE),
(6671813, 'Maximiliano', 'Walter', 'Martínez', 'López', '1936-02-01', TRUE),
(1150232, 'Ana', 'Ivana', 'Castillo', NULL, '2000-01-19', FALSE),
(3724055, 'Marisol', NULL, 'Mesa', NULL, '1932-09-26', TRUE),
(6510249, 'Fernanda', 'Sofía', 'Rodríguez', 'Silla', '1943-08-17', TRUE),
(7914968, 'Sara', 'Elena', 'Milei', 'Martínez', '1989-09-11', TRUE),
(7951155, 'Catalina', 'Gabriela', 'Pérez', 'De Luque', '1954-10-17', TRUE),
(4757545, 'Mara', 'Lorena', 'Acevedo', NULL, '1925-11-29', FALSE),
(3724188, 'Mónica', NULL, 'De Luque', NULL, '2009-06-29', TRUE),
(2094260, 'Natalia', 'Aitana', 'Pomar', 'Camión', '2003-04-19', TRUE),
(3891574, 'Adrián', 'Alfonso', 'González', 'Silla', '2013-05-14', TRUE),
(5438202, 'Rocío', 'Rosa', 'Sativa', 'Pérez', '1938-06-09', TRUE),
(7817532, 'Teo', 'Alfonso', 'Kirchner', 'Pérez', '2018-07-31', FALSE),
(5481757, 'Mercedes', 'Mónica', 'Cripto', NULL, '1952-09-29', TRUE),
(6611126, 'Jacobo', NULL, 'González', 'Acevedo', '1948-10-27', TRUE),
(5564306, 'Ailén', 'Renata', 'Martínez', 'De la Pradera Cálida', '1952-11-29', TRUE),
(7585861, 'Luz', 'Marisol', 'Acevedo', 'Gómez', '1945-09-03', FALSE),
(5421459, 'Celeste', 'Marisol', 'López', 'López', '2018-07-29', TRUE),
(1978970, 'Sebastián', 'Javier', 'Sativa', 'Torres', '1961-10-16', FALSE),
(7004644, 'Pablo', 'Adolfo', 'Torvalds', 'Correa', '1958-06-10', FALSE),
(1478421, 'Emmanuel', NULL, 'Kojima', 'González', '2023-02-09', FALSE),
(6459669, 'Mirta', NULL, 'Torvalds', 'Kojima', '2019-08-29', TRUE),
(3263410, 'Valentín', 'Thiago', 'Kojima', NULL, '1964-10-25', TRUE),
(6428398, 'Julieta', 'Jessica', 'Silla', 'Mesa', '2006-10-18', TRUE),
(2363317, 'Melina', NULL, 'Mesa', 'Pérez', '1950-10-11', TRUE),
(1380601, 'Andrés', NULL, 'Mesa', 'Sánchez', '2014-03-09', TRUE),
(3019850, 'Hugo', NULL, 'De Luque', 'Sativa', '2017-01-28', FALSE),
(2123725, 'Fernanda', NULL, 'Pérez', NULL, '1995-06-13', FALSE),
(2264490, 'Gustavo', 'Miguel', 'Flores', 'Pomar', '1985-06-19', TRUE),
(3317134, 'Daniela', NULL, 'Bonaventura', 'Kirchner', '1984-10-20', TRUE),
(3031590, 'Wilfredo', NULL, 'Bonaventura', 'Rodríguez', '1978-05-30', TRUE),
(6659123, 'Jessica', 'Eugenia', 'Milei', 'Martínez', '1967-09-05', FALSE),
(7481288, 'Bruno', 'Walter', 'Kirchner', 'Torvalds', '1929-01-08', TRUE),
(7436032, 'Wilfredo', 'Mariano', 'Cripto', 'Gómez', '1977-11-07', FALSE),
(2342479, 'Daniel', 'Baltasar', 'Ramírez', NULL, '1966-11-15', TRUE),
(2337470, 'Alejandro', 'Samuel', 'Flores', NULL, '1976-05-18', FALSE),
(2317371, 'Nicolás', 'Iván', 'Bonaventura', 'Rodríguez', '1991-02-05', FALSE),
(1270757, 'Elena', 'Vanesa', 'De León', 'Camión', '1927-07-21', TRUE),
(7032751, 'Silvia', NULL, 'Pomar', NULL, '1990-11-06', FALSE),
(4864678, 'Zoe', NULL, 'López', 'Bonaventura', '1996-09-25', FALSE),
(2957286, 'Alejandro', 'Maximiliano', 'Flores', NULL, '2000-07-13', TRUE),
(1149607, 'Wilfredo', 'Facundo', 'Flores', 'Kojima', '1949-12-09', FALSE),
(5572209, 'Agustina', 'Jimena', 'Mesa', 'López', '2001-06-20', FALSE),
(4023485, 'Leandro', NULL, 'Machado', 'Flores', '1968-09-27', TRUE),
(5370847, 'Federico', NULL, 'Mesa', 'Kirchner', '2024-02-04', TRUE),
(1834906, 'Ramiro', 'Samuel', 'De Luque', NULL, '2011-07-19', TRUE),
(2980134, 'Franco', 'Baltasar', 'González', 'Acero', '1944-08-12', TRUE),
(3753036, 'Alicia', 'Magalí', 'De León', 'González', '2019-08-11', FALSE),
(2131938, 'Aldana', NULL, 'Pérez', NULL, '1949-06-18', FALSE),
(4210349, 'Yamila', 'Marisol', 'Kirchner', NULL, '1975-09-14', TRUE),
(7115774, 'Luz', 'Emilia', 'Bonaventura', 'Machado', '1978-02-09', FALSE),
(1060269, 'Verónica', 'Nuria', 'Gómez', NULL, '1955-05-21', TRUE),
(1354715, 'Mathias', 'Emmanuel', 'Pomar', 'Mesa', '1927-01-27', FALSE),
(7708311, 'Victoria', 'Pamela', 'Saldaño', 'Kojima', '2013-07-21', FALSE),
(4739007, 'Agueda', 'María', 'Gómez', 'De León', '1948-08-14', FALSE),
(5445618, 'Baltasar', 'Joshua', 'González', 'Ramírez', '1993-02-21', FALSE),
(5538669, 'Vicente', 'Yago', 'Sativa', 'De la Pradera Cálida', '1969-08-06', TRUE),
(4622482, 'Mariano', NULL, 'Gómez', NULL, '1997-08-15', TRUE),
(2977413, 'Alan', 'Jorge', 'Acero', 'Correa', '1969-01-16', FALSE),
(6465993, 'Norma', 'Aurelia', 'Torvalds', NULL, '1957-01-13', TRUE),
(6810849, 'Ivana', 'Andrea', 'Saldaño', 'Torvalds', '1995-03-12', FALSE),
(4899931, 'Agustina', NULL, 'Mesa', 'Torres', '1938-07-10', TRUE),
(1308461, 'Sandra', NULL, 'Saldaño', 'Pérez', '1989-06-01', FALSE),
(5878163, 'Mía', NULL, 'Sánchez', 'Sativa', '1971-10-18', TRUE),
(1181400, 'Iván', NULL, 'Sativa', 'De Luque', '1965-08-16', FALSE),
(1744586, 'Yamila', NULL, 'Rodríguez', 'Cripto', '2008-03-23', FALSE),
(5224361, 'Celeste', 'Leticia', 'Kirchner', NULL, '1946-05-12', TRUE),
(1739931, 'Luciano', 'Jacobo', 'De la Pradera Cálida', NULL, '1935-01-02', FALSE),
(5307786, 'Federico', 'Damián', 'Mesa', 'Sánchez', '1941-01-25', FALSE),
(5569780, 'Brenda', 'Elena', 'Torvalds', NULL, '1954-05-11', TRUE),
(3145374, 'Juan', 'Leonardo', 'Torvalds', NULL, '1968-09-22', TRUE),
(1815343, 'Mónica', NULL, 'De León', 'De Luque', '1942-03-29', TRUE),
(2702589, 'Ismael', NULL, 'De León', 'Sativa', '1950-07-09', TRUE),
(2435145, 'Raquel', 'Ivana', 'Torres', 'Torvalds', '2025-02-16', FALSE),
(3638976, 'Aitana', NULL, 'Milei', 'Castillo', '1982-09-03', TRUE),
(1375068, 'Victoria', NULL, 'Kirchner', 'Torvalds', '1953-04-19', FALSE),
(7432650, 'Andrea', 'Mara', 'Mesa', 'López', '1930-08-09', TRUE),
(1430562, 'Sergio', 'Patricio', 'Cripto', 'Correa', '1955-05-22', FALSE),
(1521915, 'Wilfredo', 'Jacobo', 'Pérez', 'Camión', '1970-12-21', TRUE),
(4701651, 'Sara', 'Ivana', 'Silla', NULL, '2007-03-21', TRUE),
(1602721, 'Pamela', 'Vanesa', 'Sánchez', NULL, '1986-03-11', FALSE),
(3915362, 'Benjamín', NULL, 'Martínez', NULL, '1958-05-31', FALSE),
(4695895, 'Emmanuel', 'Alberto', 'Ramírez', 'Machado', '1964-10-25', FALSE),
(3891603, 'Arturo', NULL, 'Machado', 'Cripto', '1971-09-04', TRUE),
(6960123, 'María', 'Valentina', 'Pérez', 'Kirchner', '1957-09-14', FALSE),
(7619468, 'Guillermo', NULL, 'Mesa', 'Correa', '1997-03-09', FALSE),
(5414443, 'Mara', 'Clara', 'Torres', 'González', '1961-03-31', TRUE),
(3679481, 'Ricardo', 'Fabián', 'Milei', 'Sativa', '2004-07-23', TRUE),
(2178896, 'Lucas', NULL, 'Sánchez', NULL, '1979-08-28', FALSE),
(6369657, 'Benjamín', NULL, 'Machado', 'Flores', '1970-09-29', TRUE),
(1884717, 'Emiliano', NULL, 'Cripto', NULL, '1978-07-17', FALSE),
(7110395, 'Aurelia', 'Andrea', 'Camión', 'Bonaventura', '1932-07-07', TRUE),
(5845578, 'Ricardo', 'Jorge', 'Cripto', 'Martínez', '2009-11-20', TRUE),
(1960266, 'Sara', 'Melisa', 'Ramírez', 'Mesa', '1998-04-08', TRUE),
