INSERT INTO Ciudadano (id, primer_nombre, segundo_nombre, primer_apellido, segundo_apellido, fecha_nacimiento, esta_vivo) VALUES
(2814078, 'Julio', NULL, 'Cripto', NULL, '2020-11-30', TRUE),
(7920480, 'Teresa', 'Serena', 'De Luque', 'Sativa', '1975-02-11', TRUE),
(3638771, 'Paula', 'Brisa', 'Acero', NULL, '1978-08-14', TRUE),
(2405026, 'Agustina', NULL, 'Milei', NULL, '2007-01-07', TRUE),
(2964156, 'Valentín', 'Benjamín', 'Kojima', 'Kirchner', '2023-05-06', TRUE),
(4545407, 'Santiago', 'Mariano', 'López', NULL, '2021-08-19', TRUE),
(2815156, 'Carolina', 'Violeta', 'Gómez', 'Kirchner', '2000-02-10', TRUE),
(7684943, 'Clara', 'Ariana', 'Gómez', 'Pérez', '1977-02-23', TRUE),
(3686124, 'Alan', NULL, 'Machado', 'De León', '2012-01-29', TRUE),
(7581181, 'Inés', NULL, 'Camión', 'Torres', '2017-02-12', TRUE),
(2071064, 'Fabián', 'Eduardo', 'Sánchez', 'De León', '2001-01-26', TRUE),
(3037489, 'Genyfer', 'Abril', 'Correa', 'Sánchez', '1951-04-19', TRUE),
(3854417, 'Genyfer', 'Agustina', 'Mesa', 'Martínez', '1962-03-11', TRUE),
(3619152, 'Jessica', 'Aldana', 'Kirchner', 'Torres', '2017-01-05', TRUE),
(5449456, 'Alberto', NULL, 'Silla', 'López', '1942-01-11', TRUE),
(5707180, 'Walter', 'Joshua', 'Ramírez', 'Flores', '1970-07-17', TRUE),
(1924390, 'Tobías', NULL, 'Correa', NULL, '1927-11-06', TRUE),
(6505247, 'Dante', NULL, 'Machado', 'Kojima', '2016-01-15', TRUE),
(2394826, 'Aixa', 'Brenda', 'Torres', 'Kirchner', '1970-09-25', TRUE),
(2791139, 'Ulises', 'Ulises', 'Saldaño', 'López', '1950-03-10', TRUE),
(2476048, 'Alberto', NULL, 'Sánchez', 'Correa', '2023-09-20', TRUE),
(2992375, 'Alejandro', 'Simón', 'Flores', 'De León', '1947-04-09', TRUE),
(7927931, 'Mariela', NULL, 'González', NULL, '1938-09-18', TRUE),
(3904520, 'Milagros', NULL, 'Mesa', NULL, '1963-12-27', TRUE),
(4991752, 'Fernando', 'Eduardo', 'Sánchez', NULL, '1968-05-30', TRUE),
(5800370, 'Verónica', 'Catalina', 'Correa', 'Acero', '1976-06-08', TRUE),
(6900289, 'Felipe', 'Adrián', 'Pomar', 'Pomar', '2010-07-19', TRUE),
(4614253, 'Marisol', 'Silvia', 'Pérez', NULL, '2017-04-10', TRUE),
(7625044, 'Verónica', NULL, 'Flores', NULL, '1960-06-10', TRUE),
(7578657, 'Pilar', 'Lara', 'Camión', NULL, '1938-10-31', TRUE),
(5993531, 'Viviana', 'Rocío', 'Silla', 'Rodríguez', '1977-10-18', TRUE),
(2697043, 'Paula', NULL, 'Flores', 'Pomar', '2016-10-08', TRUE),
(4320833, 'Paula', NULL, 'Sativa', NULL, '2021-11-13', TRUE),
(4940352, 'Mauro', NULL, 'Pérez', 'Torvalds', '1956-09-27', TRUE),
(4787195, 'Mateo', NULL, 'Silla', 'Kirchner', '1951-02-17', TRUE),
(2525369, 'Nadia', 'Candelaria', 'González', NULL, '1955-10-31', TRUE),
(6618923, 'Gustavo', 'Emmanuel', 'Flores', NULL, '1955-01-05', TRUE),
(1084080, 'Eugenia', NULL, 'Rodríguez', 'Silla', '1929-06-11', TRUE),
(7012651, 'Patricia', 'Lidia', 'Saldaño', 'Acevedo', '1946-08-04', TRUE),
(5426541, 'Martín', NULL, 'Torvalds', NULL, '1981-09-06', TRUE),
(6156347, 'Valentina', NULL, 'Cripto', 'Correa', '1961-01-20', TRUE),
(5038806, 'Arturo', 'Damián', 'Machado', 'Saldaño', '1930-02-08', TRUE),
(7730464, 'Inés', 'Mía', 'González', 'Martínez', '1954-09-30', TRUE),
(4392925, 'Brashan', 'Mariano', 'Sánchez', 'Mesa', '2014-05-08', TRUE),
(7888042, 'Marina', NULL, 'Mesa', NULL, '1982-03-27', TRUE),
(5492393, 'Ricardo', 'Teo', 'Milei', 'Cripto', '1985-09-26', TRUE),
(5928309, 'Rafael', 'Mauro', 'Kirchner', 'De León', '1956-01-02', TRUE),
(7910148, 'Omar', 'Valentino', 'Torvalds', 'López', '1952-01-30', TRUE),
(4643807, 'Sofía', 'Milagros', 'Martínez', 'Torvalds', '1958-05-28', TRUE),
(7076166, 'Silvana', 'Carla', 'Correa', NULL, '1930-11-04', TRUE),
(4596273, 'Yolanda', 'Genyfer', 'Acero', 'Camión', '1984-04-26', TRUE),
(3975802, 'Mauricio', 'Raúl', 'Gómez', 'Ramírez', '1927-03-16', TRUE),
(6355426, 'Rosa', 'Verónica', 'Pomar', NULL, '1988-10-25', TRUE),
(1238530, 'Germán', 'Matías', 'Pérez', 'Milei', '2025-01-07', TRUE),
(1873495, 'Yamila', 'Victoria', 'Martínez', 'De León', '1954-05-04', TRUE),
(3402997, 'Kevin', NULL, 'Mesa', NULL, '1974-05-15', TRUE),
(1698926, 'Vanesa', 'Ariana', 'Acero', 'Acero', '1939-06-16', TRUE),
(1148537, 'Carolina', 'Clara', 'Flores', 'Ramírez', '1976-09-21', TRUE),
(7312097, 'Ismael', 'Tobías', 'Ramírez', 'Machado', '1932-04-10', TRUE),
(3499328, 'Emilia', NULL, 'Kirchner', 'López', '1955-04-16', TRUE),
(2774340, 'Francisco', 'Luis', 'Acevedo', NULL, '2024-07-30', TRUE),
(1013523, 'Romina', 'Ariadna', 'De la Pradera Cálida', 'Sativa', '1978-10-02', TRUE),
(1541679, 'Mauricio', 'Javier', 'Acero', 'Flores', '1932-06-02', TRUE),
(7536435, 'Inés', 'Malena', 'Correa', 'Ramírez', '1931-09-19', TRUE),
(3182924, 'Facundo', 'Sebastián', 'De la Pradera Cálida', 'Milei', '1959-05-30', TRUE),
(3181868, 'Yago', 'Matías', 'Cripto', 'Kirchner', '2015-10-03', TRUE),
(3354136, 'Mónica', 'Bárbara', 'Bonaventura', 'Camión', '1971-02-07', TRUE),
(3136383, 'Yamila', NULL, 'Machado', 'Camión', '2001-03-08', TRUE),
(7815818, 'Patricia', 'Jessica', 'Gómez', NULL, '2010-01-22', TRUE),
(2022054, 'Viviana', 'Pamela', 'González', 'Torres', '1959-08-23', TRUE),
(3473680, 'Alfonso', NULL, 'Martínez', 'Gómez', '1976-01-08', TRUE),
(4318670, 'Sergio', 'Lautaro', 'Pomar', 'Saldaño', '2007-06-25', TRUE),
(7009734, 'Oscar', NULL, 'Martínez', 'Sánchez', '1987-12-25', TRUE),
(5976698, 'Consuelo', NULL, 'Bonaventura', 'Milei', '1938-12-21', TRUE),
(1648374, 'Pamela', 'Graciela', 'Cripto', 'Kojima', '1997-04-01', TRUE),
(7794506, 'Omar', 'Matías', 'Acevedo', 'Acevedo', '1943-05-17', TRUE),
(1253206, 'Lara', 'Magalí', 'Bonaventura', NULL, '1945-11-25', TRUE),
(3448561, 'Leticia', NULL, 'Kojima', NULL, '2022-03-09', TRUE),
(3520749, 'Jorge', 'Joaquín', 'Machado', NULL, '1937-12-14', TRUE),
(4112470, 'Sara', 'Guadalupe', 'Sánchez', 'De León', '2017-09-21', TRUE),
(2192180, 'Delfina', 'Leticia', 'Sativa', 'Sánchez', '1985-07-18', TRUE),
(3171763, 'Luciano', 'Lautaro', 'De León', 'Mesa', '2018-09-13', TRUE),
(2918468, 'Sebastián', 'Gastón', 'López', 'Gómez', '1929-03-03', TRUE),
(1859909, 'Estefanía', NULL, 'Machado', 'Cripto', '1943-10-05', TRUE),
(7372707, 'Sol', NULL, 'Acevedo', 'Ramírez', '2023-09-20', TRUE),
(6463062, 'Santiago', 'Pedro', 'Martínez', 'Kojima', '2001-09-07', TRUE),
(4479983, 'Valentino', NULL, 'López', 'Pérez', '2014-02-13', TRUE),
(1768388, 'Omar', NULL, 'Rodríguez', 'Camión', '1948-06-28', TRUE),
(5081942, 'Abril', 'Bianca', 'López', 'Torres', '1937-05-01', TRUE),
(4128762, 'Noelia', NULL, 'Bonaventura', 'Sánchez', '2010-08-30', TRUE),
(3671248, 'Mauricio', 'Mathias', 'De León', 'Sativa', '1932-02-13', TRUE),
(6315604, 'Mirta', NULL, 'González', 'Bonaventura', '1975-06-25', TRUE),
(5197951, 'Daniel', NULL, 'Silla', NULL, '2003-02-28', TRUE),
(3121783, 'Hugo', 'Teo', 'Kojima', 'Machado', '1981-09-14', TRUE),
(2396882, 'Javier', 'Jacobo', 'Milei', 'Torres', '1968-02-11', TRUE),
(4111849, 'Delfina', 'Irene', 'Acevedo', 'De León', '2022-03-30', TRUE),
(3656731, 'Simón', 'Oscar', 'Torvalds', 'Castillo', '1997-05-03', TRUE),
(1634592, 'Luis', 'Lisandro', 'Saldaño', 'Torvalds', '1926-08-21', TRUE),
(4022995, 'Arturo', 'Mauro', 'Correa', 'González', '1992-08-21', TRUE),
(6401535, 'Mateo', NULL, 'Pomar', 'Saldaño', '1978-02-19', TRUE),
(1732432, 'Rosa', 'Serena', 'Sativa', 'Gómez', '1983-01-14', TRUE),
(3186667, 'Camila', NULL, 'Kojima', 'Ramírez', '1959-12-06', TRUE),
(7485498, 'Patricio', 'Pablo', 'López', 'Ramírez', '2016-02-02', TRUE),
(1348669, 'Kevin', 'César', 'Cripto', 'Silla', '1928-12-18', TRUE),
(1747858, 'Juliana', NULL, 'Cripto', 'Torvalds', '2012-12-17', TRUE),
(5612720, 'Baltasar', NULL, 'López', 'De Luque', '1972-09-18', TRUE),
(2571877, 'Pamela', 'Gabriela', 'Sativa', 'González', '1996-10-06', TRUE),
(3812658, 'Ismael', 'Patricio', 'Torres', 'Sánchez', '2004-04-30', TRUE),
(4439003, 'Isabela', 'Paula', 'Machado', NULL, '1941-11-11', TRUE),
(6529077, 'Jacobo', NULL, 'Sánchez', 'Torvalds', '1933-01-02', TRUE),
(3331631, 'Franco', 'Pablo', 'De la Pradera Cálida', 'Gómez', '1987-05-06', TRUE),
(7665638, 'Mauricio', 'Bruno', 'Acero', NULL, '2022-05-07', TRUE),
(2077357, 'Gabriela', NULL, 'Ramírez', NULL, '2003-08-01', TRUE),
(4336809, 'Sara', 'Jolanda', 'Sánchez', 'Flores', '1949-04-28', TRUE),
(4370094, 'Mercedes', 'Luz', 'Acero', NULL, '1938-08-28', TRUE),
(2324078, 'Ramiro', 'Esteban', 'Gómez', NULL, '1961-08-27', TRUE),
(6897234, 'Lucas', 'Valentino', 'Castillo', NULL, '2009-10-02', TRUE),
(6575201, 'Vanesa', 'Estefanía', 'Correa', 'Correa', '1925-08-08', TRUE),
(1585253, 'Mario', NULL, 'Saldaño', 'Flores', '1932-08-15', TRUE),
(1811462, 'Brisa', NULL, 'Milei', NULL, '1950-05-17', TRUE),
(1022678, 'Gabriel', 'Matías', 'Flores', NULL, '1955-07-11', TRUE),
(5071749, 'Lisandro', 'Mateo', 'López', 'De la Pradera Cálida', '2006-06-05', TRUE),
(6484076, 'Zacarías', NULL, 'Torvalds', 'Martínez', '1950-06-10', TRUE),
(5636955, 'Susana', 'Silvana', 'Camión', 'Castillo', '1949-05-16', TRUE),
(2186650, 'Nicolás', NULL, 'Martínez', 'Pomar', '2006-05-02', TRUE),
(4380018, 'Gustavo', NULL, 'Sativa', 'Torvalds', '2023-08-31', TRUE),
(3556278, 'Enzo', 'Teo', 'Flores', NULL, '1992-06-10', TRUE),
(4705448, 'Josefina', NULL, 'Pomar', NULL, '1931-07-07', TRUE),
(5834189, 'Carla', 'Mercedes', 'Bonaventura', 'González', '2024-09-06', TRUE),
(2312505, 'Melina', 'Paula', 'Castillo', 'Martínez', '1999-11-06', TRUE),
(7450898, 'Fernanda', NULL, 'Acevedo', NULL, '1930-07-28', TRUE),
(6443703, 'Armando', 'Carlos', 'Pérez', 'Martínez', '1925-07-26', TRUE),
(5982462, 'Julio', NULL, 'Sánchez', 'De Luque', '2002-12-18', TRUE),
(3008344, 'Magalí', NULL, 'Milei', 'Mesa', '1988-12-09', TRUE),
(4878012, 'Brisa', 'Josefina', 'Milei', 'Milei', '2024-05-18', TRUE),
(7920356, 'Sebastián', NULL, 'De la Pradera Cálida', 'Gómez', '1996-03-13', TRUE),
(2966663, 'Manuel', 'Simón', 'Silla', 'De la Pradera Cálida', '1987-02-01', TRUE),
(3764389, 'Nicolás', 'Gabriel', 'Kirchner', 'Kojima', '2021-04-09', TRUE),
(5756533, 'Mario', NULL, 'Silla', 'Milei', '2015-01-22', TRUE),
(6348202, 'Ariadna', NULL, 'De la Pradera Cálida', NULL, '1978-07-18', TRUE),
(7265314, 'Baltasar', 'Jorge', 'Sánchez', NULL, '1940-04-17', TRUE),
(3920588, 'Samuel', NULL, 'Castillo', 'Acero', '1976-09-01', TRUE),
(5106727, 'Luciano', 'Martín', 'Camión', 'Silla', '1973-08-15', TRUE),
(3706694, 'Santiago', NULL, 'Kirchner', 'Martínez', '2010-04-21', TRUE),
(2167347, 'Fabián', 'Ismael', 'Flores', NULL, '1935-12-16', TRUE),
(1674871, 'Thiago', 'Axel', 'Camión', 'Sánchez', '1959-03-16', TRUE),
(6707044, 'Serena', NULL, 'Camión', 'Silla', '1943-09-04', TRUE),
(5289596, 'Malena', NULL, 'Torres', 'Sativa', '1934-07-14', TRUE),
(1231666, 'Gabriel', NULL, 'Kirchner', 'Saldaño', '1982-11-15', TRUE),
(4237638, 'Samuel', 'Leonardo', 'Gómez', NULL, '1974-05-15', TRUE),
(4182218, 'Raúl', NULL, 'Pérez', 'De León', '1964-12-19', TRUE),
(4973896, 'Mateo', NULL, 'Bonaventura', 'González', '1926-01-09', TRUE),
(2288240, 'Leonardo', 'Gastón', 'Pomar', 'González', '1938-05-17', TRUE),
(3979462, 'Alberto', 'Carlos', 'Pomar', NULL, '1964-01-12', TRUE),
(6375591, 'Patricio', 'Ramiro', 'Rodríguez', 'Saldaño', '1963-04-16', TRUE),
(3018961, 'Lorena', 'Aldana', 'Acevedo', NULL, '1929-11-02', TRUE),
(7197217, 'Ernesto', NULL, 'De León', 'Sativa', '1948-12-30', TRUE),
(3806713, 'Valentina', NULL, 'Kirchner', 'Bonaventura', '1954-08-05', TRUE),
(2286766, 'Andrés', NULL, 'Camión', 'Acevedo', '2014-07-05', TRUE),
(6852182, 'Graciela', 'Brisa', 'Sativa', 'Correa', '1989-10-10', TRUE),
(3611965, 'Genyfer', 'Olga', 'Cripto', NULL, '1933-02-12', TRUE),
(2634303, 'Rafael', NULL, 'Torvalds', 'Acevedo', '1952-04-23', TRUE),
(4671944, 'Luis', NULL, 'Sánchez', NULL, '1959-07-01', TRUE),
(5746118, 'Matías', 'Baltasar', 'Saldaño', 'Ramírez', '1972-03-15', TRUE),
(4819660, 'Graciela', NULL, 'De Luque', 'Camión', '2010-07-25', TRUE),
(2390541, 'Luciano', 'Enzo', 'Torvalds', 'De León', '1932-05-03', TRUE),
(2064561, 'Ricardo', 'Valentino', 'Flores', 'Acero', '1933-07-13', TRUE),
(2664866, 'Joaquín', NULL, 'Gómez', 'De la Pradera Cálida', '1994-08-01', TRUE),
(7932100, 'Fernanda', 'Zoe', 'Camión', 'Pomar', '1943-08-02', TRUE),
(6191330, 'Clara', NULL, 'Torres', 'Torres', '1965-05-27', TRUE),
(6065937, 'Marina', 'Julieta', 'Milei', NULL, '2019-01-01', TRUE),
(7225748, 'Enzo', NULL, 'Camión', 'Gómez', '1941-11-08', TRUE),
(6608705, 'Daniela', 'Rosa', 'Pérez', NULL, '1997-10-05', TRUE),
(2957831, 'Claudia', 'Viviana', 'Castillo', 'Acevedo', '2016-07-14', TRUE),
(7281421, 'Leticia', NULL, 'Sánchez', 'Pomar', '1970-03-15', TRUE),
(2853815, 'Susana', NULL, 'Sativa', 'De León', '1972-01-30', TRUE),
(2909721, 'Jimena', 'Cecilia', 'De León', 'Acevedo', '2012-10-02', TRUE),
(5436065, 'Damián', 'Hernán', 'Kojima', 'Sativa', '1940-07-13', TRUE),
(1181526, 'Abril', 'Abril', 'De Luque', 'Correa', '1956-09-12', TRUE),
(3049737, 'Ana', 'Carla', 'Milei', 'De la Pradera Cálida', '1937-05-05', TRUE),
(1440391, 'Tobías', NULL, 'Milei', 'Pomar', '1981-01-11', TRUE),
(6079838, 'Emilia', 'Zoe', 'Flores', 'Silla', '1941-06-27', TRUE),
(3360150, 'Nuria', 'Magalí', 'Sativa', 'Martínez', '2016-10-27', TRUE),
(7645970, 'Nicolás', 'Adolfo', 'González', NULL, '1930-02-21', TRUE),
(4975567, 'Inés', 'Mara', 'De Luque', 'Rodríguez', '1993-04-20', TRUE),
(7210001, 'Andrés', 'Juan', 'Sánchez', NULL, '1942-04-29', TRUE),
(5822651, 'Pilar', NULL, 'Gómez', NULL, '2018-02-11', TRUE),
(2541832, 'Ariana', 'Camila', 'Pomar', 'Kirchner', '1977-09-07', TRUE),
(5966680, 'Camilo', NULL, 'Mesa', NULL, '1960-04-04', TRUE),
(2580489, 'Enzo', NULL, 'Pomar', 'Torres', '1925-10-30', TRUE),
(3822549, 'Bruno', 'Gastón', 'Rodríguez', NULL, '1979-04-20', TRUE),
(7955890, 'Ignacio', 'Martín', 'Torres', 'Camión', '1952-10-20', TRUE),
(5811150, 'Brashan', NULL, 'Acero', 'Acevedo', '1956-12-20', TRUE),
(5728356, 'Aixa', 'Florencia', 'De la Pradera Cálida', 'Kirchner', '1955-10-12', TRUE),
(3811614, 'Viviana', NULL, 'Rodríguez', 'De León', '1988-08-25', TRUE),
(4160369, 'Sol', 'Antonella', 'De Luque', 'Gómez', '1993-08-19', TRUE),
(3037909, 'Milagros', NULL, 'López', 'Flores', '1948-04-15', TRUE),
(1886512, 'Damián', 'Hugo', 'Flores', NULL, '2010-09-08', TRUE),
(6613688, 'Andrés', 'Elías', 'Rodríguez', 'Saldaño', '2011-03-27', TRUE),
(6686889, 'Ivana', NULL, 'Bonaventura', 'Mesa', '1996-08-13', TRUE),
(6044777, 'Simón', NULL, 'Torvalds', NULL, '1973-06-29', TRUE),
(6587295, 'Benjamín', 'Sergio', 'Torres', 'Silla', '1946-10-22', TRUE),
(5306800, 'Luciano', 'Luis', 'Saldaño', 'Pérez', '1956-10-30', TRUE),
(3042933, 'Vanesa', NULL, 'Kirchner', NULL, '1973-06-27', TRUE),
(4268608, 'Aitana', NULL, 'Saldaño', 'Pomar', '1973-11-28', TRUE),
(2920613, 'Julio', 'Esteban', 'Gómez', NULL, '2005-08-18', TRUE),
(4916363, 'Milagros', NULL, 'López', NULL, '1940-05-25', TRUE),
(6132351, 'Abril', NULL, 'Martínez', NULL, '2005-02-21', TRUE),
(6932589, 'Raúl', 'Luis', 'Sánchez', 'Machado', '2004-01-07', TRUE),
(3492318, 'Guadalupe', NULL, 'Correa', 'De Luque', '1940-04-25', TRUE),
(5282841, 'Agustín', 'Jacobo', 'López', 'De León', '1931-06-21', TRUE),
(4209078, 'Beatriz', 'Ariana', 'De la Pradera Cálida', NULL, '1934-02-01', TRUE),
(6527467, 'Germán', 'Matias', 'Pérez', NULL, '1997-10-30', TRUE),
(6082938, 'Noelia', NULL, 'Flores', 'Kojima', '1942-03-04', TRUE),
(1917745, 'Jimena', 'Candelaria', 'Ramírez', 'Pérez', '1985-06-18', TRUE),
(2391562, 'Alan', 'Leonardo', 'Cripto', 'Kirchner', '2025-02-13', TRUE),
(1120209, 'Marina', NULL, 'Torres', 'Camión', '1955-08-18', TRUE),
(2647117, 'Leticia', 'Consuelo', 'Sativa', 'Torres', '1943-01-09', TRUE),
(4612883, 'Cristian', NULL, 'De León', NULL, '1936-05-07', TRUE),
(5725733, 'Silvia', NULL, 'Torres', 'De la Pradera Cálida', '2001-01-03', TRUE),
(5713718, 'Serena', 'Susana', 'Cripto', NULL, '1981-05-31', TRUE),
(5769930, 'Renzo', 'Brashan', 'Sánchez', NULL, '1985-11-07', TRUE),
(5193409, 'Kevin', 'Martín', 'Sativa', 'Machado', '2022-05-14', TRUE),
(2940059, 'Isabela', NULL, 'Correa', 'Flores', '1954-05-17', TRUE),
(1079068, 'María', NULL, 'Flores', 'Bonaventura', '1933-06-04', TRUE),
(3407560, 'Pilar', NULL, 'De León', NULL, '1993-05-09', TRUE),
(1030018, 'Rodrigo', 'Salvador', 'Kirchner', 'De la Pradera Cálida', '1970-11-22', TRUE),
(6858484, 'Manuel', NULL, 'De León', NULL, '1995-02-22', TRUE),
(1769752, 'Fernando', 'Agustín', 'Mesa', 'Torvalds', '2001-07-27', TRUE),
(7915359, 'Valentín', NULL, 'Milei', 'Sánchez', '1942-04-04', TRUE),
(4646181, 'Aitana', 'Zoe', 'De la Pradera Cálida', 'De León', '1989-08-25', TRUE),
(3538350, 'Zacarías', NULL, 'Cripto', 'Torvalds', '1959-02-24', TRUE),
(4193225, 'María', NULL, 'Flores', 'Correa', '1958-12-04', TRUE),
(3621107, 'Guadalupe', 'Mercedes', 'González', 'Rodríguez', '1928-06-21', TRUE),
(5136671, 'Norma', 'Bianca', 'Correa', 'Acevedo', '2025-01-29', TRUE),
(5174185, 'Axel', 'Francisco', 'Kojima', 'Correa', '2019-02-02', TRUE),
(5782006, 'Pablo', 'Facundo', 'Milei', 'Acevedo', '2009-03-02', TRUE),
(7926142, 'Alicia', 'Catalina', 'Acero', NULL, '1926-12-09', TRUE),
(4464127, 'Rafael', 'Omar', 'Sativa', 'Kojima', '1993-12-06', TRUE),
(2853038, 'Selena', NULL, 'Sánchez', NULL, '1989-11-21', TRUE),
(7991524, 'Ernesto', 'Mariano', 'De Luque', NULL, '1981-12-29', TRUE),
(7135039, 'Agustín', 'Vicente', 'De Luque', 'Ramírez', '1979-10-23', TRUE),
(3294799, 'Lautaro', 'Mateo', 'Saldaño', 'Kojima', '1928-10-28', TRUE),
(2362794, 'Rodrigo', NULL, 'López', 'Cripto', '1936-10-17', TRUE),
(7191464, 'Martín', 'Felipe', 'De la Pradera Cálida', 'Martínez', '1962-10-01', TRUE),
(1884988, 'Noelia', 'Bárbara', 'Kirchner', NULL, '1971-08-11', TRUE),
(5180434, 'Felipe', 'Mauro', 'González', 'Correa', '2000-04-29', TRUE),
(5107791, 'Ricardo', NULL, 'Flores', 'Machado', '1950-08-30', TRUE),
(5154566, 'Sara', NULL, 'López', NULL, '1974-08-28', TRUE),
(1872315, 'Ailén', NULL, 'Ramírez', 'De León', '2008-11-30', TRUE),
(1835645, 'Marisol', NULL, 'Milei', 'Torres', '2000-07-26', TRUE),
(3647380, 'Martina', 'Sofía', 'González', 'López', '1927-12-06', TRUE),
(6044736, 'Fátima', NULL, 'González', 'Kojima', '1969-07-24', TRUE),
(3021101, 'Jacobo', 'Joaquín', 'De León', 'Ramírez', '2024-10-19', TRUE),
(6297479, 'Jacobo', 'Brashan', 'Cripto', NULL, '1936-03-20', TRUE),
(4052569, 'Francisco', 'Emiliano', 'Sativa', 'Sativa', '1964-12-16', TRUE),
(5471553, 'Renata', 'Mónica', 'Pomar', NULL, '2016-12-05', TRUE),
(7262342, 'Iván', NULL, 'Camión', 'Sativa', '1986-01-25', TRUE),
(7181292, 'Agustín', NULL, 'De la Pradera Cálida', 'Sánchez', '2010-02-22', TRUE),
(6299257, 'Vicente', NULL, 'Martínez', NULL, '1991-06-25', TRUE),
(5318344, 'Tomás', NULL, 'Kirchner', 'López', '1948-03-05', TRUE),
(4905174, 'Gustavo', 'Adolfo', 'Sativa', NULL, '1980-10-16', TRUE),
(5435913, 'Sofía', 'Mariela', 'De León', NULL, '1931-10-27', TRUE),
(7317578, 'Fernando', 'Ulises', 'López', NULL, '1947-10-03', TRUE),
(2626429, 'Alfonso', 'Alan', 'Kirchner', 'Machado', '1965-09-04', TRUE),
(3352659, 'Zacarías', 'Renzo', 'Martínez', 'Castillo', '1971-12-29', TRUE),
(1979275, 'Emmanuel', 'Adrián', 'Acevedo', 'Sativa', '1988-02-19', TRUE),
(6933941, 'Jimena', NULL, 'López', 'González', '2008-11-04', TRUE),
(3351978, 'Brashan', 'Teo', 'Rodríguez', 'Pomar', '2023-08-13', TRUE),
(6376186, 'Catalina', NULL, 'De Luque', 'De la Pradera Cálida', '1978-03-29', TRUE),
(5192740, 'Mara', 'Ana', 'Mesa', 'Acero', '1992-01-27', TRUE),
(1254485, 'Germán', NULL, 'Torvalds', NULL, '2001-10-27', TRUE),
(1491191, 'Lucas', NULL, 'Saldaño', 'González', '1958-11-02', TRUE),
(5733334, 'Arturo', 'Adrián', 'Torres', 'Mesa', '2012-05-18', TRUE),
(5719227, 'Aurelia', NULL, 'Sativa', 'Saldaño', '2008-02-10', TRUE),
(2014100, 'Diego', 'Teo', 'De la Pradera Cálida', 'Cripto', '2013-08-14', TRUE),
(1555399, 'Mara', NULL, 'López', 'Flores', '2011-10-03', TRUE),
(6073054, 'Ernesto', NULL, 'Torres', 'Ramírez', '1966-10-02', TRUE),
(1120270, 'Matias', 'Nicolás', 'Flores', 'Acevedo', '1976-05-29', TRUE),
(5868676, 'Julieta', 'Rocío', 'Bonaventura', NULL, '1960-09-17', TRUE),
(4354756, 'Susana', 'Fernanda', 'Cripto', 'Ramírez', '2013-12-02', TRUE),
(5144399, 'Josefina', 'Marina', 'Mesa', 'Kirchner', '1959-08-21', TRUE),
(4023644, 'Adrián', NULL, 'Sativa', 'De la Pradera Cálida', '2009-12-07', TRUE),
(4050298, 'Fernando', NULL, 'Martínez', 'Martínez', '1936-12-15', TRUE),
(6927492, 'Armando', NULL, 'Acevedo', 'Acevedo', '2009-11-07', TRUE),
(4324942, 'Ana', 'Natalia', 'Rodríguez', 'Gómez', '2021-06-25', TRUE),
(3428858, 'Vanesa', 'Eugenia', 'Machado', 'Torres', '1976-12-24', TRUE),
(4355413, 'Rubén', 'Simón', 'Cripto', 'Sánchez', '1991-05-13', TRUE),
(6913348, 'Bárbara', 'Rosa', 'Camión', NULL, '1935-08-04', TRUE),
(4221391, 'Marcos', NULL, 'Sativa', 'Correa', '2017-12-05', TRUE),
(2985119, 'Valentina', NULL, 'Sativa', NULL, '1952-03-07', TRUE),
(3886431, 'César', 'Brashan', 'De Luque', 'De León', '1986-06-20', TRUE),
(6371224, 'Gabriela', NULL, 'Kojima', NULL, '1939-07-07', TRUE),
(4014033, 'Marta', 'Olga', 'De Luque', 'De Luque', '1962-03-02', TRUE),
(6889655, 'Teo', 'Vicente', 'Correa', 'Saldaño', '1931-01-24', TRUE),
(5630682, 'Sara', 'Victoria', 'Silla', NULL, '1983-10-07', TRUE),
(6195912, 'Genyfer', NULL, 'Castillo', 'González', '2009-02-23', TRUE),
(7572752, 'Esteban', 'Ricardo', 'Torres', 'Saldaño', '1936-02-10', TRUE),
(1663952, 'Fernanda', NULL, 'Martínez', 'Mesa', '1940-03-21', TRUE),
(7732925, 'Iván', NULL, 'González', NULL, '1958-05-11', TRUE),
(2486043, 'Damián', NULL, 'Milei', 'Torres', '1989-12-12', TRUE),
(2496965, 'Fátima', NULL, 'Kirchner', 'Saldaño', '1981-05-10', TRUE),
(4788629, 'Fabián', NULL, 'Bonaventura', NULL, '1970-09-05', TRUE),
(5874468, 'Tomás', NULL, 'Flores', NULL, '1978-10-25', TRUE),
(5258001, 'Ulises', NULL, 'Kojima', 'Silla', '1988-03-19', TRUE),
(1493234, 'Ulises', NULL, 'Rodríguez', 'Ramírez', '2020-08-03', TRUE),
(2393447, 'Elías', 'Guillermo', 'López', 'Mesa', '1996-05-25', TRUE),
(2115153, 'Facundo', NULL, 'Mesa', NULL, '1941-07-17', TRUE),
(5320389, 'Lautaro', 'Franco', 'Bonaventura', NULL, '2009-11-19', TRUE),
(1040883, 'Joaquín', 'Omar', 'De Luque', 'Sativa', '1928-07-20', TRUE),
(2358094, 'César', 'Vicente', 'Ramírez', 'Camión', '1950-07-17', TRUE),
